month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202007,20136,"bristow, va",*,507000,-0.0154,0.0141,22,-0.2143,,15.5,0.0333,-0.3404,36,-0.1818,-0.3077,4,,,4,-0.5,-0.75,31,0.1071,0.6316,164.9224356,-0.0021,0.0385,2863.5,0.088,-0.1129,495670,-0.0116,0.0024,53,-0.0536,-0.2933,1.4091,0.4091,1.0698
202007,30257,"milner, ga",,181450,-0.1559,-0.3278,25,0.5625,-0.0385,22.5,0.0976,-0.64,12,2,0.5,4,,,0,,-1,21,-0.16,1.625,97.60481882,-0.0843,-0.0428,1468,-0.1344,-0.4448,254352,-0.1726,-0.4484,46,0.122,0.3529,0.84,-0.7225,0.5323
202007,39819,"bainbridge, ga",*,215050,-0.0652,0.2083,27,-0.2286,,109.5,0.0478,,8,1,0,0,,,4,,0,15,-0.0625,4,95.23358216,-0.0563,0.1728,2226,-0.1786,-0.0107,232274,-0.0683,0.0844,42,-0.1765,-0.087,0.5556,0.0984,0.4858
202007,8865,"phillipsburg, nj",*,197250,-0.0494,,99,0.0879,,40,-0.2079,,52,0,0,12,,,8,-0.6,-0.8,2,0,,0,,,0,,,270306,-0.0627,0.1567,101,0.086,-0.4873,0.0202,-0.0018,0.0202
202007,90807,"long beach, ca",*,899050,0.1344,,29,-0.0333,-0.42,44.5,0.2714,0.1558,24,0.2,-0.1429,0,,,4,-0.5,-0.8,35,0.0294,-0.0789,449.687518,0.0019,0.0874,2166.5,0.2285,0.2178,1192303,0.0542,0.488,64,0,-0.2727,1.2069,0.0736,0.4469
202007,11762,"massapequa park, ny",,572050,0.0035,0.0602,67,0.1964,-0.1519,33.5,0.1754,-0.2299,32,-0.1111,0.1429,0,,,16,0.3333,-0.2,60,0.0345,6.5,239.2612586,,,1312,,,650495,0.0164,0.0664,127,0.114,0.4598,0.8955,-0.1402,0.7943
202007,37601,"johnson city, tn",*,239950,-0.0365,,44,-0.0222,,42,-0.1765,,32,0,-0.3333,0,,,12,0,-0.625,50,0,-0.2857,112.8095784,-0.0109,0.127,2071.5,0.0394,-0.0048,368632,0.0083,0.1265,94,-0.0105,-0.4629,1.1364,0.0253,0.4697
202007,21921,"elkton, md",*,310000,-0.1142,,86,-0.2586,,125.5,0.2184,,44,-0.0833,-0.2667,0,,,8,-0.75,-0.8,23,0.9167,0.3529,158.3416018,0.0197,0.0482,1951,-0.0089,0.0036,363881,-0.0195,0.0221,109,-0.1484,-0.5156,0.2674,0.164,0.1857
202007,29169,"west columbia, sc",*,204300,-0.1308,0.2711,35,-0.0278,,66,0.0394,0.2941,20,0.25,-0.2857,0,,,4,-0.5,-0.75,1,0,,117.8124454,0.0105,0.1192,1450,-0.1137,-0.0985,246888,-0.03,0.1831,36,-0.027,-0.3684,0.0286,0.0008,0.0286
202007,73044,"guthrie, ok",*,229751,-0.0369,0.0659,63,-0.1818,-0.0156,65.5,0.297,,28,-0.125,-0.2222,4,,0,20,0.25,0,1,,,120.9125967,-0.0051,0.0717,1939.5,-0.0254,0.0026,261550,0.0334,0.1354,64,-0.1688,0,0.0159,0.0159,0.0159
202007,99353,"west richland, wa",,475050,0.0011,0.0934,46,0.15,-0.08,47,-0.1215,0.541,36,1.25,0.125,0,-1,,12,2,-0.5,28,0.037,-0.0968,196.9969396,0.0048,0.0414,2310.5,-0.0156,0.0354,463830,-0.003,0.0543,74,0.1045,-0.0864,0.6087,-0.0663,-0.0113
202007,12816,"cambridge, ny",*,252050,-0.0304,-0.0079,25,0.087,,117.5,-0.0329,0.5064,8,-0.3333,0,0,,,8,,1,20,0.25,0.3333,107.424865,-0.0087,-0.0955,2400,0.0818,0.0099,389014,-0.1411,-0.0682,45,0.1538,-0.2105,0.8,0.1043,0.4429
202007,14731,"ellicottville, ny",*,268250,-0.0063,0.0976,145,-0.0136,,192.5,0.0724,0.0548,20,1.5,0.6667,0,,,16,-0.2,0.3333,31,0.3478,,157.8201875,0.0011,0.0542,1440,0,0,295774,0.0013,0.0233,176,0.0353,0.0602,0.2138,0.0573,0.2138
202007,38120,"memphis, tn",*,811550,0.2494,0.2959,38,-0.2083,,55.5,-0.2071,-0.0177,16,-0.3333,-0.2,0,,,12,-0.4,-0.25,49,0.1136,0.5806,0,,,0,,,909950,0.0469,0.1039,87,-0.0543,-0.13,1.2895,0.3728,0.8402
202007,19020,"bensalem, pa",,349925,-0.0115,0.1326,37,-0.0976,-0.5488,31.5,0.575,-0.1923,32,-0.2,-0.2,0,,-1,16,0.3333,-0.5,16,0.1429,-0.3043,179.6050151,-0.0205,0.0082,1994,-0.003,0.072,478123,0.0008,0.159,53,-0.0364,-0.4952,0.4324,0.091,0.1519
202007,90745,"carson, ca",,499050,0,-0.0793,24,-0.04,-0.2727,48,0.8113,0.5484,12,-0.4,-0.5,0,,,4,0,0,37,0.1212,-0.1395,338.2099217,-0.0583,-0.1012,1419.5,0.0661,-0.0011,505998,0.0307,-0.0247,61,0.0517,-0.1974,1.5417,0.2217,0.2386
202007,97544,"williams, or",*,652050,-0.2329,0.4173,13,0.0833,,59.5,-0.0083,-0.6098,4,0,0,0,,,0,,-1,6,-0.1429,,253.0674847,0.1156,0.1664,2307,0,0.121,814994,-0.0366,0.2547,19,0,-0.1739,0.4615,-0.1218,0.4615
202007,96753,"kihei, hi",*,799050,-0.0338,,344,0.075,,85,0.0119,,88,-0.0833,0.2941,0,,,52,0.1818,0,98,0.0652,-0.216,764.7305994,-0.006,0.0026,1022,-0.0145,-0.2016,1735256,-0.0592,-0.3259,442,0.0728,0.185,0.2849,-0.0026,-0.2191
202007,87745,"sapello, nm",,325050,-0.1425,-0.3947,13,0.0833,0.0833,187.5,-0.303,-0.565,0,,-1,0,,,0,,,2,1,,130.0728408,0,-0.2192,1440,-0.2508,0.0127,565465,0.0062,-0.3251,15,0.1538,0.25,0.1538,0.0705,0.1538
202007,53534,"edgerton, wi",,272500,-0.0089,0.0792,31,0.1481,-0.3542,42.5,-0.375,-0.2735,16,0.3333,0.3333,0,,,8,,-0.3333,44,-0.2,0.2571,144.0314247,0.0214,-0.0341,1902,0.0053,0.0825,298582,0.0911,0.1204,75,-0.0854,-0.0964,1.4194,-0.6177,0.6902
202007,57783,"spearfish, sd",*,387500,0.0291,0.0401,73,-0.0395,,65.5,-0.0966,0.065,28,0.1667,-0.3,0,,,16,0.3333,-0.5,53,-0.0536,0.5143,156.7085954,0.0278,0.1089,2869.5,0.0161,0.0161,484845,-0.0322,0.087,126,-0.0455,-0.1765,0.726,-0.0108,0.4294
202007,30553,"lavonia, ga",*,232500,-0.1585,,46,-0.1786,,115.5,0.1106,,12,0,-0.25,0,,,8,1,-0.3333,49,0.1395,0.5806,101.3263458,-0.0403,-0.0808,1444,0.0744,-0.0947,420158,-0.0462,-0.0219,95,-0.0404,-0.3015,1.0652,0.2974,0.77
202007,77532,"crosby, tx",*,241495,-0.0143,0.006,132,0.1,,49,-0.1901,0.0103,68,0.3077,0.1333,0,,-1,40,0,-0.375,103,-0.0374,0.4928,107.7232262,-0.0002,-0.02,2193,-0.0168,-0.0184,296992,-0.0347,0.0763,235,0.0352,0.0444,0.7803,-0.1114,0.338
202007,62863,"mount carmel, il",,114450,-0.0255,0.0905,50,0.1111,0.0204,154,-0.2787,0.9871,4,-0.5,-0.6667,0,,,4,,,1,-0.5,0,79.38593525,-0.0182,0.2693,1585,-0.0025,-0.0056,134858,-0.019,0.0025,51,0.0851,0.02,0.02,-0.0244,-0.0004
202007,14757,"mayville, ny",*,212050,-0.1129,-0.1997,15,-0.25,,65.5,-0.0775,-0.1494,4,0,0,0,,,4,,0,5,4,,142.920116,-0.134,-0.0578,1709,0.0955,0.0955,318482,-0.0289,0.1593,20,-0.0476,-0.1667,0.3333,0.2833,0.3333
202007,13760,"endicott, ny",*,177450,0.0143,,98,-0.0101,,37.5,-0.5509,,44,-0.3529,-0.2143,0,,,36,0.125,-0.5,123,0.557,0.5375,87.84647398,0.0706,0.1113,1958.5,-0.0091,0.0418,204615,-0.0102,0.1146,221,0.2416,-0.1597,1.2551,0.4571,0.8179
202007,33619,"tampa, fl",*,198050,-0.0455,0.0565,43,-0.0652,-0.4691,69,-0.0213,,24,-0.25,-0.5385,4,,0,4,0,-0.6667,116,-0.1714,-0.0252,139.7451117,0.0019,0.0578,1521,-0.0104,0.0622,244567,0.0444,0.2056,159,-0.1452,-0.205,2.6977,-0.3458,1.2285
202007,79765,"odessa, tx",*,324950,-0.0078,-0.1772,202,-0.0242,,50.5,0.2317,-0.0194,60,-0.2105,0.0714,0,,,64,-0.2,1,30,-0.1176,-0.4643,153.782,-0.0092,-0.0357,2074,-0.067,-0.2142,420688,0.0071,-0.2502,232,-0.0373,0.4233,0.1485,-0.0157,-0.3748
202007,34205,"bradenton, fl",,235050,0.0682,0.1035,74,0,-0.26,71,-0.1932,0.029,32,-0.1111,0,0,,,20,0,-0.4444,72,0,0.2632,153.7285215,0.0525,0.0006,1291,0.0118,-0.0015,311698,0.032,0.2713,146,0,-0.0701,0.973,0,0.403
202007,18411,"clarks summit, pa",*,299500,0.0993,,63,-0.0597,,54.5,-0.4683,,28,-0.2222,0,0,,,16,0.3333,-0.4286,72,0.1613,1,120.3927299,0.0198,0.0717,2421.5,0.0537,0.1019,351898,0.0381,0.1361,135,0.0465,-0.1234,1.1429,0.2175,0.8378
202007,48162,"monroe, mi",*,189950,0.0704,0.0556,55,-0.1129,,58,-0.2267,0.1154,40,0.25,0,0,,,8,-0.6667,-0.7143,67,0,1.1613,123.3264676,0.0018,0.1075,1590,-0.0081,-0.0647,222594,0.0429,0.1019,122,-0.0543,-0.1159,1.2182,0.1375,0.9285
202007,87123,"albuquerque, nm",*,311550,-0.0141,,54,-0.25,,46,0.0455,,36,-0.1818,-0.3077,8,,1,24,-0.3333,-0.5,129,0.0661,0.1727,142.7362003,0.0041,0.0925,2029.5,-0.0088,0.036,353871,-0.0054,0.1713,183,-0.0518,-0.1974,2.3889,0.7083,1.4567
202007,98281,"point roberts, wa",,419300,-0.0118,0.121,30,-0.0323,-0.3182,68.5,-0.0284,-0.1646,4,,0,0,,,0,,-1,3,,-0.6667,235.7458738,0.0064,-0.0171,1607,-0.0435,0.1446,693715,-0.0301,0.407,33,0.0645,-0.3774,0.1,0.1,-0.1045
202007,28001,"albemarle, nc",,229950,0.0844,0.0718,44,-0.0833,-0.2903,63,-0.3189,0.1887,28,0.75,0.4,0,,,12,0,-0.4,48,0.0435,0.1429,105.4322444,0.062,0.0111,2042.5,0.019,0.1705,263573,0.0753,0.1213,92,-0.0213,-0.1154,1.0909,0.1326,0.4135
202007,7675,"westwood, nj",,682050,0.0002,0.0029,126,-0.1127,-0.2881,46.5,-0.1143,-0.1913,40,-0.4118,-0.0909,0,,,20,-0.2857,-0.5455,0,,,0,,,0,,,844913,0.0433,0.0535,126,-0.1127,-0.2881,0,0,0
202007,97016,"clatskanie, or",*,395000,0.1284,0.1995,19,0,,63,-0.4375,0.0244,8,0,0,0,,,8,1,0,15,-0.1176,6.5,187.4421454,-0.0419,0.0129,2120,0.0745,0.2177,441792,0.022,0.1299,34,-0.0556,-0.15,0.7895,-0.1053,0.7368
202007,33511,"brandon, fl",,282050,0.0743,0.035,117,-0.064,-0.2642,45,-0.3706,-0.0722,68,0,0.1333,36,8,0.2857,44,-0.1538,-0.5217,165,0.1,0.3095,141.6967848,0.0207,0.0342,1828,0.0398,-0.1107,338762,0.0361,0.018,282,0.0255,-0.0105,1.4103,0.2103,0.6178
202007,34748,"leesburg, fl",*,226540,-0.0086,,221,0.0474,,67.5,-0.2059,,96,0.3333,0.5,8,-0.5,,36,-0.4375,-0.1818,152,0.1429,0.2063,124.7220178,0.0068,0.0531,1698.5,-0.0322,-0.1222,214410,-0.01,-0.0704,373,0.0843,0.223,0.6878,0.0575,-0.0161
202007,61341,"marseilles, il",*,193550,0.1852,,16,-0.2727,,69.5,-0.3594,,8,0,-0.5,0,,,4,0,-0.8,20,0.3333,0,97.82608696,0.0062,0.0111,2000,0.1249,0.1111,203832,0.0393,-0.0634,36,-0.027,-0.4375,1.25,0.5682,0.7955
202007,29130,"ridgeway, sc",*,514950,0.0508,,18,-0.25,,108,-0.0485,,4,,0,0,,,0,-1,-1,0,,,171.0290192,-0.1141,0.0032,2417.5,0.0902,0.3431,536103,0.039,0.4116,18,-0.25,-0.5,0,0,0
202007,60093,"winnetka, il",*,1145050,-0.0378,,150,-0.0566,,47,-0.1607,,52,-0.3158,-0.0714,0,,,32,0,-0.4667,95,0.1585,0.3971,259.539864,-0.0141,-0.0095,3321.5,-0.0747,0.0789,1472340,-0.0327,0.009,245,0.0166,-0.2197,0.6333,0.1176,0.3569
202007,30268,"palmetto, ga",*,452500,-0.0572,0.071,90,-0.1176,,52,-0.3247,-0.2676,32,0.1429,0.6,4,,,12,-0.25,-0.5,77,0.1846,0.54,157.4683711,-0.2633,0.5019,2029,0.1051,0.1814,581171,0.0369,0.0852,167,0,-0.1164,0.8556,0.2183,0.4958
202007,32080,"saint augustine, fl",*,441795,0.012,,529,-0.0942,,95.5,-0.0728,,152,0.1176,0.1875,8,1,1,92,-0.08,-0.5208,300,0.1111,0.3761,265.9817352,0.0168,0.062,1628,-0.0115,-0.1285,625880,0.0496,0.0355,829,-0.0293,-0.1096,0.5671,0.1048,0.2614
202007,20170,"herndon, va",*,632545,-0.0417,,34,-0.1707,,26,0.0196,,40,0.25,-0.2308,0,,,12,-0.25,-0.6667,25,0.087,0.7857,245.8205799,0.008,0.0684,2768,0.0205,0.0328,681230,0.0082,0.017,59,-0.0781,-0.3587,0.7353,0.1743,0.5558
202007,10502,"ardsley, ny",*,781800,0.0219,0.0159,41,-0.0889,,105.5,0.3613,0.6231,12,0.5,2,0,,,4,-0.5,0,11,0,,346.8653649,0,0.0172,2555,0.0067,0.0664,916233,0.0432,0.0108,52,-0.0714,0.3,0.2683,0.0238,0.2683
202007,93301,"bakersfield, ca",,222550,0.0125,0.0397,18,0.0588,-0.4706,57,0.1753,-0.1972,4,,-0.5,0,,,0,-1,-1,4,-0.2,3,142.2418234,0.0536,0.0696,1700,0.1064,0.1459,311863,0.066,0.2177,22,0,-0.3714,0.2222,-0.0719,0.1928
202007,30312,"atlanta, ga",,399999.5,-0.1062,-0.0062,195,0.0209,-0.0534,31.5,-0.3571,-0.1711,124,0.1923,0.069,0,,-1,60,-0.1176,0,147,0.073,0.2564,248.2261575,-0.0609,-0.0522,1087.5,-0.0753,0.0121,455023,-0.0561,-0.0568,342,0.0427,0.0588,0.7538,0.0366,0.1859
202007,94121,"san francisco, ca",,1788550,0.011,0.0521,30,0.2,0.5789,27,-0.0847,-0.1563,28,0.4,0.75,0,,,12,0.5,,15,0,1.5,953.4464555,-0.0261,0.1274,1999.5,0.0785,0.0124,2325805,-0.108,0.1033,45,0.125,0.8,0.5,-0.1,0.1842
202007,88317,"cloudcroft, nm",*,239950,0.0017,,46,-0.2069,,159,-0.124,,12,0,0,0,,,0,-1,-1,36,0.3846,0.5652,146.875,0.0076,-0.0101,1694,0,-0.0197,338798,0.0821,0.2446,82,-0.0238,-0.2039,0.7826,0.3343,0.4951
202007,97330,"corvallis, or",*,429550,0.015,-0.0612,69,-0.0676,-0.3894,67.5,0.1538,,40,0.4286,-0.375,0,,,8,-0.5,-0.7143,50,-0.0196,0.1111,204.1239058,0.0014,-0.0316,2327,0.01,0.0551,551149,0.0145,-0.0065,119,-0.048,-0.2468,0.7246,0.0354,0.3264
202007,75215,"dallas, tx",,227050,0.135,0.2109,38,-0.2692,-0.0952,58,0.1959,-0.1533,8,-0.5,-0.6,0,,,12,0,0,34,0.36,0.4783,159.5049505,0.2023,0.1784,1500,0.0084,0.0753,276853,0.1191,0.0846,72,-0.0649,0.1077,0.8947,0.414,0.3471
202007,95993,"yuba city, ca",*,424750,0.0005,0.1106,39,-0.1522,,57.5,0.4375,,32,0.1429,-0.3846,0,,,16,-0.3333,-0.5556,63,-0.0597,0.4,207.9242222,-0.0004,0.0458,2333.5,0.049,0.1433,475714,0.0057,0.0679,102,-0.0973,-0.2031,1.6154,0.1589,1.0732
202007,28516,"beaufort, nc",,369950,-0.0327,0.0803,76,-0.1264,-0.1556,116.5,0.0939,0.3391,24,0.5,1,4,,,16,-0.2,-0.3333,59,0.4048,0.3111,203.9139802,-0.0133,0.2493,1896,-0.0076,0.0533,540168,-0.0179,0.1582,135,0.0465,0,0.7763,0.2936,0.2763
202007,52730,"camanche, ia",*,170050,-0.0811,-0.1563,17,0,-0.0556,154,0.2222,,0,-1,-1,0,,,0,,-1,11,-0.0833,0,125.3387534,0.0187,-0.0688,1476,0,0,179402,-0.09,-0.0287,28,-0.0345,-0.0345,0.6471,-0.0588,0.0359
202007,29829,"graniteville, sc",,226110,-0.0039,0.0902,75,-0.0741,-0.375,59,0.1346,0.3563,36,1.25,-0.1818,16,0,0,16,0,1,34,0.1333,-0.0556,103.245001,-0.0161,0.0468,2317,0.0153,0.0346,232075,-0.0067,0.0579,109,-0.018,-0.3013,0.4533,0.083,0.1533
202007,48823,"east lansing, mi",,293000,0.0283,0.1324,102,-0.0811,-0.3503,49,0.0538,-0.1404,48,-0.1429,-0.2,0,,,24,-0.1429,-0.5,99,-0.01,0.2375,125.786193,0.0559,-0.0098,2218,-0.0779,0.0137,381698,0.0049,0.0928,201,-0.0474,-0.1519,0.9706,0.0697,0.461
202007,44065,"newbury, oh",*,86400,-0.3479,,14,0.5556,-0.1765,29,-0.6647,-0.5797,8,0,1,0,,,0,,-1,10,-0.0909,0,82.27237654,-0.1315,-0.3128,1486,-0.2214,-0.243,426660,-0.1436,0.027,24,0.2,-0.1111,0.7143,-0.5079,0.1261
202007,77028,"houston, tx",,180049.5,-0.0336,0.3845,36,0,-0.1,70,0.1024,0.2174,12,0,-0.25,0,,,4,-0.5,-0.8,18,-0.25,0.5,115.3151972,-0.0141,0.3003,1354,0.0227,0.0407,178680,-0.0041,0.217,54,-0.1,0.0385,0.5,-0.1667,0.2
202007,5735,"castleton, vt",*,319950,-0.0448,,29,-0.0938,,139,-0.0795,,4,0,-0.5,0,,,0,-1,-1,13,0.4444,1.1667,149.0789474,0.0445,-0.0619,2081,0.2387,0.3883,378321,0.0193,0.1976,42,0.0244,-0.3731,0.4483,0.167,0.3499
202007,1845,"north andover, ma",,659750,-0.0152,-0.0362,32,-0.0588,-0.4386,31.5,0.6579,-0.4474,24,-0.4,-0.25,0,,,8,1,0,7,-0.4167,-0.4615,237.4670042,-0.0585,-0.0559,3405,0.2038,0.135,851507,0.0627,-0.0959,39,-0.1522,-0.4429,0.2188,-0.1342,-0.0093
202007,37406,"chattanooga, tn",*,118550,0.129,,23,0.0952,,61,-0.2561,,12,0.5,0,0,,,4,0,-0.5,30,0.0345,,85.47008547,0.1874,0.3675,1263.5,-0.1298,0.006,164417,-0.0035,0.606,53,0.06,0.325,1.3043,-0.0766,1.3043
202007,45233,"cincinnati, oh",*,399950,0.0526,0.0256,16,-0.1579,,57,-0.2549,-0.1799,8,-0.3333,-0.3333,0,,,0,-1,-1,48,0.1707,0.5,103.5407487,0.0168,0.0175,1742,0.0494,-0.2737,363634,0.0266,-0.0087,64,0.0667,-0.1111,3,0.8421,2.2
202007,98023,"federal way, wa",,477500,0.0137,0.0557,44,0.0476,-0.3125,21.5,-0.1731,-0.411,64,0.3333,0.0667,0,,,4,-0.5,-0.8571,59,-0.0484,-0.0328,236.4944466,-0.0668,0.1313,2070,0.0172,-0.0526,555841,-0.0218,0.1236,103,-0.0096,-0.176,1.3409,-0.1353,0.3878
202007,78723,"austin, tx",*,455049.5,-0.0259,0.0254,34,-0.0556,,34,-0.0286,,32,0,0,0,,,12,-0.25,-0.7,37,-0.2292,-0.0976,299.7360745,0.0097,0.1059,1550,-0.0227,-0.0679,492476,-0.0013,-0.033,71,-0.1548,-0.3826,1.0882,-0.2451,0.5342
202007,95242,"lodi, ca",,484050,-0.0122,0.0364,57,0.0556,-0.3804,45,-0.1818,-0.0526,36,-0.1,0.2857,4,-0.5,,20,0,-0.4444,65,0.1818,0.3,234.2588971,-0.0116,0.0043,2097.5,0.0118,0.033,533331,-0.0214,0.0284,122,0.1193,-0.1408,1.1404,0.1218,0.5969
202007,39666,"summit, ms",*,275050,0.3784,,27,-0.1818,,109.5,-0.395,,12,0.5,0.5,0,,,0,,,2,1,,106.9760041,0.01,0.0475,2382,0.0563,0.2364,298843,0.0805,0.216,29,-0.1471,-0.4821,0.0741,0.0438,0.0741
202007,75135,"caddo mills, tx",*,325049.5,0.0317,0.0252,15,-0.5714,,49,0.3067,-0.0755,4,-0.75,-0.6667,0,,,0,-1,-1,39,0.3,0.7727,149.537037,0.0593,0.0136,2202,0.0933,-0.0079,324353,0.0661,0.0119,54,-0.1692,-0.1563,2.6,1.7429,2.0762
202007,30113,"buchanan, ga",*,273800,0.0529,1.107,13,-0.1875,,26.5,-0.6708,-0.6536,12,2,2,0,,,4,,,16,0.4545,4.3333,70.1614454,-0.1613,0.4112,1586,0.0637,-0.0204,278230,0.11,0.6355,29,0.0741,0,1.2308,0.5433,1.1154
202007,90013,"los angeles, ca",,565050,0,-0.218,57,0.0962,1.1111,76,-0.1111,0.7079,20,0.6667,0.6667,0,,,8,1,1,7,-0.125,0.75,696.5564904,-0.0083,-0.0762,890,0,-0.0378,684519,-0.0085,-0.1412,64,0.0667,1.0645,0.1228,-0.031,-0.0253
202007,93427,"buellton, ca",,719550,0.0293,-0.0495,17,-0.32,-0.5143,46,-0.425,-0.4065,8,-0.3333,-0.3333,0,,,4,,,14,-0.2222,-0.1765,346.086426,-0.0493,-0.0814,1874,0.0075,-0.0914,1706609,0.2576,0.7146,31,-0.2791,-0.4038,0.8235,0.1035,0.3378
202007,22936,"earlysville, va",*,598500,0,,28,-0.0345,,115.5,0.0845,,8,0,0,0,,,8,1,-0.3333,20,-0.0476,0.3333,214.5209581,0,0.2268,3233,0.029,0.0741,839069,-0.0068,0.2532,48,-0.04,-0.2615,0.7143,-0.0099,0.4143
202007,87110,"albuquerque, nm",*,250000,0.0204,,41,-0.0238,,35,-0.2308,,44,0.2222,-0.0833,0,,,20,0,-0.5455,105,0.0096,-0.0541,136.6859898,0.0011,0.0559,1832.5,0.0368,-0.0284,326472,0.0541,0.1804,146,0,-0.3048,2.561,0.0848,1.4398
202007,33604,"tampa, fl",*,257550,0.0321,0.1321,85,-0.0556,,53.5,-0.1955,0.019,48,0,-0.0769,4,,0,36,-0.1,-0.3571,106,0.0192,0.1277,184.1296296,0.003,0.1257,1383.5,0.0065,-0.0167,272982,0.0464,0.1147,191,-0.0155,-0.1396,1.2471,0.0915,0.5127
202007,17046,"lebanon, pa",*,262450,0.0002,,40,-0.1667,-0.4937,147,0.6154,,12,-0.4,-0.5714,0,,,0,-1,-1,0,-1,-1,127.753445,-0.0307,0.3893,2056.5,0.0584,0.3183,251918,0.0084,0.3916,40,-0.1837,-0.5122,0,-0.0208,-0.038
202007,1564,"sterling, ma",,554950,0.1212,0.2685,15,0.0714,-0.3478,30.5,0.4186,-0.4874,12,0,0,0,,,8,,1,6,0.5,2,221.8233159,0.0117,0.1516,2548,0.0278,0.1117,557434,0.0381,0.1684,21,0.1667,-0.16,0.4,0.1143,0.313
202007,90302,"inglewood, ca",*,555050,-0.1558,0.2613,31,-0.2051,0.1071,205,0.2853,,4,-0.5,-0.6667,0,,,0,-1,-1,25,0.3889,0.5625,433.0638378,-0.0301,-0.0531,1096,0.032,-0.0018,608971,-0.0285,0.0102,56,-0.0175,0.2727,0.8065,0.3449,0.235
202007,63366,"o fallon, mo",,274534.5,-0.0107,0.0132,75,-0.1379,-0.3952,49.5,-0.0833,-0.0388,52,-0.3158,-0.1333,24,-0.25,,28,0.75,-0.5333,136,-0.1226,0.0382,140.450712,0.0114,-0.0065,1911,-0.0516,-0.0544,310249,-0.0026,0.0059,211,-0.1281,-0.1725,1.8133,0.0317,0.7569
202007,95713,"colfax, ca",,572045,-0.0222,0.2118,41,-0.0238,-0.3387,58.5,0.2581,0.1939,12,-0.5,-0.4,0,,,12,0,-0.625,33,0.375,0.1786,257.5126796,-0.0196,0.0594,2207.5,0.0192,0.1099,753722,-0.0175,0.2218,74,0.1212,-0.1778,0.8049,0.2334,0.3533
202007,95121,"san jose, ca",,899050,-0.0011,-0.0679,15,0.5,-0.5161,29.5,0.3409,-0.2338,16,0.3333,-0.3333,0,,,8,1,0,16,-0.2381,-0.2727,598.8975105,-0.037,0.0728,1431,-0.0367,-0.2001,1009673,0.0252,-0.0527,31,0,-0.4151,1.0667,-1.0333,0.357
202007,11207,"brooklyn, ny",,635050,0.004,-0.1499,75,0.0563,-0.1279,94.5,-0.129,0.2434,24,0.2,0.5,0,,,12,,,59,0.0727,0.4048,396.3037634,0.0217,0.1559,1134,0,0.7986,769267,-0.0192,-0.2677,134,0.0635,0.0469,0.7867,0.012,0.2983
202007,60435,"joliet, il",,163842.5,-0.0037,-0.0463,65,-0.1096,-0.3925,37.5,-0.1758,0.25,56,-0.0667,-0.3333,0,,,24,0.5,-0.6471,133,0.1271,0.1176,113.8411138,-0.0692,-0.0274,1347.5,0.0318,-0.0662,179520,0.0367,-0.0532,198,0.0366,-0.1239,2.0462,0.4297,0.934
202007,97149,"neskowin, or",*,695050,0.1049,0.2193,20,-0.0909,,104.5,0.2667,-0.3529,8,0,-0.3333,0,,,4,,0,14,-0.125,2.5,290.7719508,0.0343,0.0156,2640,0.1,0.2865,913342,0.3447,0.4632,34,-0.1053,-0.4138,0.7,-0.0273,0.6259
202007,19119,"philadelphia, pa",,362050,-0.1286,-0.0835,39,0.0263,-0.5465,35.5,-0.3661,-0.4083,12,-0.5,-0.5,0,,,4,-0.5,-0.8571,12,-0.0769,-0.5714,179.6296296,0.0227,0.1143,1480,-0.0464,-0.2525,516666,-0.0275,0.2236,51,0,-0.5526,0.3077,-0.0344,-0.0179
202007,7401,"allendale, nj",,764550,-0.0091,-0.1003,42,-0.16,-0.2075,42.5,0.1039,-0.3411,16,-0.3333,1,0,,,4,-0.6667,-0.5,0,,,0,,,0,,,878920,-0.0026,-0.0836,42,-0.16,-0.2075,0,0,0
202007,42420,"henderson, ky",*,249050,0.3845,,51,0.1591,,45,-0.0722,,24,0,-0.1429,0,,,16,3,-0.4286,48,-0.1111,0.3333,104.9180766,0.052,0.076,2259,0.2194,0.1289,240114,0.0404,0.0833,99,0.0102,-0.1951,0.9412,-0.2861,0.5274
202007,63901,"poplar bluff, mo",*,124450,0.0057,,118,-0.0992,,87,-0.1792,,44,0.5714,0.5714,0,,,32,0.3333,0,77,0.0267,0.4528,66.31914225,-0.0437,-0.0941,1659.5,0.0408,0.0327,154203,0.0405,0.0235,195,-0.0534,-0.3036,0.6525,0.08,0.4191
202007,30907,"augusta, ga",*,242500,-0.1339,,88,0.0115,,51.5,-0.1345,,64,0.2308,-0.2,0,,,12,-0.25,-0.8,141,0.0602,0.175,112.024622,-0.014,0.0533,2285,-0.0889,-0.0305,335277,-0.0632,0.0275,229,0.0409,-0.2103,1.6023,0.0735,0.8964
